2017/11/1,'600519,????,623.01,631.54,619.22,620.88,618.03,4.98,0.8058,4343525
2017/10/31,'600519,????,618.03,627.6,611.88,622.01,622.08,-4.05,-0.651,5187568
2017/10/30,'600519,????,622.08,644,621,643.05,649.63,-27.55,-4.2409,8100786
2017/10/27,'600519,????,649.63,655,600.03,602.11,605.09,44.54,7.3609,8438379
2017/10/26,'600519,????,605.09,613,591.91,605,565.67,39.42,6.9687,11543497
2017/10/25,'600519,????,565.67,571.68,562.06,569.75,567.33,-1.66,-0.2926,2507600
2017/10/24,'600519,????,567.33,573.8,563.61,572,573.41,-6.08,-1.0603,3127428
2017/10/23,'600519,????,573.41,580.5,568,574.92,574.33,-0.92,-0.1602,2377182
2017/10/20,'600519,????,574.33,581,571.76,581,582.6,-8.27,-1.4195,3153433
2017/10/19,'600519,????,582.6,585.15,560.72,561,560.72,21.88,3.9021,4065882
2017/10/18,'600519,????,560.72,562.59,554.2,554.2,556.73,3.99,0.7167,1917865
2017/10/17,'600519,????,556.73,560.97,554,560.97,560.69,-3.96,-0.7063,2097712
2017/10/16,'600519,????,560.69,566.66,555.87,559.99,556.15,4.54,0.8163,2990901
2017/10/13,'600519,????,556.15,556.6,542.01,545,544.09,12.06,2.2165,2785842
2017/10/12,'600519,????,544.09,547.5,540.18,545,545.54,-1.45,-0.2658,1964622
2017/10/11,'600519,????,545.54,551.25,538.1,538.1,540.06,5.48,1.0147,3340643
2017/10/10,'600519,????,540.06,540.49,527.01,527.05,527.77,12.29,2.3287,3100644
2017/10/9,'600519,????,527.77,535.55,520.1,524.54,517.64,10.13,1.957,3489129
2017/9/29,'600519,????,517.64,525.88,515.5,516,518.46,-0.82,-0.1582,2243622
2017/9/28,'600519,????,518.46,520.2,507.15,507.2,508.21,10.25,2.0169,2596985
2017/9/27,'600519,????,508.21,511.03,506.07,508.92,509.29,-1.08,-0.2121,1667111
2017/9/26,'600519,????,509.29,510,503.6,506.69,507.24,2.05,0.4041,2547049
2017/9/25,'600519,????,507.24,508.2,500.3,500.31,499.93,7.31,1.4622,3269756
2017/9/22,'600519,????,499.93,500.18,495.8,496.9,498.77,1.16,0.2326,1634353
2017/9/21,'600519,????,498.77,500.58,492.88,495.94,496.2,2.57,0.5179,1940268
2017/9/20,'600519,????,496.2,500.02,496,496.9,496.95,-0.75,-0.1509,1731816
2017/9/19,'600519,????,496.95,502.5,496.01,500.3,498.97,-2.02,-0.4048,2305481
2017/9/18,'600519,????,498.97,500.5,490.14,490.14,489.84,9.13,1.8639,4220681
2017/9/15,'600519,????,489.84,492.5,488,492.5,490.71,-0.87,-0.1773,1603946
2017/9/14,'600519,????,490.71,494.03,488.99,492.99,491.63,-0.92,-0.1871,1939949
2017/9/13,'600519,????,491.63,492.2,481.38,485,484.91,6.72,1.3858,3307570
2017/9/12,'600519,????,484.91,486,478.4,479.5,478.32,6.59,1.3777,3434163
2017/9/11,'600519,????,478.32,482.22,469.98,471.09,474.37,3.95,0.8327,4537440
2017/9/8,'600519,????,474.37,480.5,474,478.25,481.27,-6.9,-1.4337,4117327
2017/9/7,'600519,????,481.27,486.9,480.06,485.31,484.98,-3.71,-0.765,3332016
2017/9/6,'600519,????,484.98,492.77,484.84,490,489.99,-5.01,-1.0225,3300650
2017/9/5,'600519,????,489.99,493.99,489.5,492.88,492.42,-2.43,-0.4935,2262215
2017/9/4,'600519,????,492.42,496.66,491.27,495.18,495.18,-2.76,-0.5574,1893162
2017/9/1,'600519,????,495.18,496.28,490.03,490.2,491.15,4.03,0.8205,3145100
2017/8/31,'600519,????,491.15,494.88,489.8,494.04,492.97,-1.82,-0.3692,1873686
2017/8/30,'600519,????,492.97,493.75,489.16,489.7,489.44,3.53,0.7212,1850364
2017/8/29,'600519,????,489.44,494.88,488.01,493.02,492.04,-2.6,-0.5284,2517662
2017/8/28,'600519,????,492.04,497.29,491.03,493,492.99,-0.95,-0.1927,2902107
2017/8/25,'600519,????,492.99,494.25,489.32,493.45,492.81,0.18,0.0365,1729788
2017/8/24,'600519,????,492.81,496.4,492.02,493.99,494.01,-1.2,-0.2429,1815678
2017/8/23,'600519,????,494.01,494.63,484.32,485.45,487.22,6.79,1.3936,2721499
2017/8/22,'600519,????,487.22,489.48,476,487.4,489.73,-2.51,-0.5125,4245703
2017/8/21,'600519,????,489.73,494.4,486.94,488,489.65,0.08,0.0163,2354662
2017/8/18,'600519,????,489.65,494.44,488,492.8,492.69,-3.04,-0.617,2385775
2017/8/17,'600519,????,492.69,497.6,489.8,497.6,496.49,-3.8,-0.7654,2584673
2017/8/16,'600519,????,496.49,498.8,493,498,495.97,0.52,0.1048,1858722
2017/8/15,'600519,????,495.97,501.1,495.01,500.11,499.83,-3.86,-0.7723,2716322
2017/8/14,'600519,????,499.83,500.1,485.21,485.21,484.06,15.77,3.2579,3933147
2017/8/11,'600519,????,484.06,496.55,483.48,489,491.63,-7.57,-1.5398,3657257
2017/8/10,'600519,????,491.63,499.6,489,491.09,490.85,0.78,0.1589,3536438
2017/8/9,'600519,????,490.85,492.98,482.03,484.84,482.58,8.27,1.7137,4179447
2017/8/8,'600519,????,482.58,484.22,479.5,482,481.56,1.02,0.2118,1605158
2017/8/7,'600519,????,481.56,482.4,471.13,472.5,473.64,7.92,1.6722,2309937
2017/8/4,'600519,????,473.64,478.98,472.6,477,477.22,-3.58,-0.7502,1868114
2017/8/3,'600519,????,477.22,486.85,475.63,483.68,482.84,-5.62,-1.1639,3176839
2017/8/2,'600519,????,482.84,484.88,478.51,480.04,480.24,2.6,0.5414,2677422
2017/8/1,'600519,????,480.24,483,477.4,481,481.22,-0.98,-0.2036,2750154
2017/7/31,'600519,????,481.22,487.96,481,484,483.92,-2.7,-0.5579,3841218
2017/7/28,'600519,????,483.92,484.07,467.71,471,473.87,10.05,2.1208,4661877
2017/7/27,'600519,????,473.87,475.85,471.1,471.63,471.63,2.24,0.4749,1959503
2017/7/26,'600519,????,471.63,481.63,466.56,478.05,477.96,-6.33,-1.3244,3147018
2017/7/25,'600519,????,477.96,482.8,476.1,482.2,477.8,0.16,0.0335,2192999
2017/7/24,'600519,????,477.8,485.35,474.88,474.88,473.2,4.6,0.9721,4271643
2017/7/21,'600519,????,473.2,475.01,463.66,466.96,466.47,6.73,1.4428,4679241
2017/7/20,'600519,????,466.47,466.89,455.86,455.86,456.86,9.61,2.1035,4663487
2017/7/19,'600519,????,456.86,463.62,452.8,454,452.55,4.31,0.9524,5625994
2017/7/18,'600519,????,452.55,453.99,448,451.99,450.07,2.48,0.551,3068449
2017/7/17,'600519,????,450.07,458.04,446.28,457.04,456.41,-6.34,-1.3891,3526368
2017/7/14,'600519,????,456.41,458.76,453.05,456.25,456.16,0.25,0.0548,1772657
2017/7/13,'600519,????,456.16,461.91,453.68,455.35,457.47,-1.31,-0.2864,2595135
2017/7/12,'600519,????,457.47,465.99,455,465.8,463.13,-5.66,-1.2221,2895072
2017/7/11,'600519,????,463.13,464.58,454,454.5,454.47,8.66,1.9055,4460182
2017/7/10,'600519,????,454.47,454.9,442.97,446.88,445.97,8.5,1.906,3662409
2017/7/7,'600519,XD???,445.97,451.1,441.2,451.05,449.19,-3.22,-0.7168,3779647
2017/7/6,'600519,????,455.98,460.2,450.6,458.11,460.13,-4.15,-0.9019,4204439
2017/7/5,'600519,????,460.13,460.33,453.01,453.01,451.92,8.21,1.8167,3754032
2017/7/4,'600519,????,451.92,460,449,458.96,460.37,-8.45,-1.8355,5648895
2017/7/3,'600519,????,460.37,474.2,457.9,474.2,471.85,-11.48,-2.433,4962853
2017/6/30,'600519,????,471.85,474.16,467.8,471.51,473.01,-1.16,-0.2452,2242717
2017/6/29,'600519,????,473.01,477.35,470,476.3,475.3,-2.29,-0.4818,3509272
2017/6/28,'600519,????,475.3,484.09,473,484.09,484.1,-8.8,-1.8178,3772874
2017/6/27,'600519,????,484.1,485,480.85,482.82,484.68,-0.58,-0.1197,2798078
2017/6/26,'600519,????,484.68,485,472,473.01,472.73,11.95,2.5279,5293257
2017/6/23,'600519,????,472.73,474.88,468.33,472.86,472.75,-0.02,-0.0042,3130362
2017/6/22,'600519,????,472.75,477.93,471.2,473.02,472.71,0.04,0.0085,3824234
2017/6/21,'600519,????,472.71,473,466.03,469.55,466.3,6.41,1.3747,4203854
2017/6/20,'600519,????,466.3,474.88,465.66,473,470.17,-3.87,-0.8231,3450539
2017/6/19,'600519,????,470.17,470.39,461.96,461.96,462.63,7.54,1.6298,3853668
2017/6/16,'600519,????,462.63,467.49,461.26,461.5,464.3,-1.67,-0.3597,3333180
2017/6/15,'600519,????,464.3,475.48,464,475,474.39,-10.09,-2.1269,5020280
2017/6/14,'600519,????,474.39,477.5,470.48,472.79,473.04,1.35,0.2854,3376863
2017/6/13,'600519,????,473.04,474.5,467,473.05,472.88,0.16,0.0338,2423798
2017/6/12,'600519,????,472.88,475.44,465,467,465.74,7.14,1.533,3510916
2017/6/9,'600519,????,465.74,470.8,463,464.24,464.31,1.43,0.308,3143076
2017/6/8,'600519,????,464.31,464.4,458.5,461.32,459.37,4.94,1.0754,2895111
2017/6/7,'600519,????,459.37,460,449.12,449.12,448.82,10.55,2.3506,3883430
2017/6/6,'600519,????,448.82,449,444.2,444.97,444.41,4.41,0.9923,2040244
2017/6/5,'600519,????,444.41,449,442.35,448.04,447.31,-2.9,-0.6483,1924120
2017/6/2,'600519,????,447.31,450.95,445.6,450,449.28,-1.97,-0.4385,2178526
2017/6/1,'600519,????,449.28,449.95,441.01,442.5,442.94,6.34,1.4313,4060478
2017/5/31,'600519,????,442.94,450.5,440.11,450,451.92,-8.98,-1.9871,4431225
2017/5/26,'600519,????,451.92,455.6,448,450.82,450.6,1.32,0.2929,2738664
2017/5/25,'600519,????,450.6,452.96,447.5,448.71,450.32,0.28,0.0622,2889842
2017/5/24,'600519,????,450.32,456.48,446,452.9,454.2,-3.88,-0.8542,4022618
2017/5/23,'600519,????,454.2,454.47,442.25,442.25,441.78,12.42,2.8114,4845439
2017/5/22,'600519,????,441.78,446.01,436.2,439.04,440.82,0.96,0.2178,3532149
2017/5/19,'600519,????,440.82,441.8,429.57,429.57,429.54,11.28,2.6261,3831083
2017/5/18,'600519,????,429.54,430.7,425.01,425.05,426.6,2.94,0.6892,2430080
2017/5/17,'600519,????,426.6,430.19,424.88,429,430.12,-3.52,-0.8184,2751521
2017/5/16,'600519,????,430.12,431.22,418.26,419.6,419.55,10.57,2.5194,5016490
2017/5/15,'600519,????,419.55,420.35,413.12,413.12,413.47,6.08,1.4705,3344735
2017/5/12,'600519,????,413.47,415.3,410.01,413.59,412.16,1.31,0.3178,2233742
2017/5/11,'600519,????,412.16,414.7,406.51,408.4,410.09,2.07,0.5048,3046764
2017/5/10,'600519,????,410.09,414.44,407.02,408.4,408.76,1.33,0.3254,2603938
2017/5/9,'600519,????,408.76,409.88,398,404.44,405.48,3.28,0.8089,5280192
2017/5/8,'600519,????,405.48,417,404.72,416.18,416.19,-10.71,-2.5733,4072165
2017/5/5,'600519,????,416.19,422.78,415.1,416.2,416,0.19,0.0457,3743711
2017/5/4,'600519,????,416,418.48,414.63,414.63,417.61,-1.61,-0.3855,2670915
2017/5/3,'600519,????,417.61,417.66,411,411,412.08,5.53,1.342,2026791
2017/5/2,'600519,????,412.08,415,409.18,411.6,413.48,-1.4,-0.3386,2329168
2017/4/28,'600519,????,413.48,423,409.9,421.99,421.44,-7.96,-1.8888,4950587
2017/4/27,'600519,????,421.44,421.97,410.43,415.53,417.96,3.48,0.8326,2824071
2017/4/26,'600519,????,417.96,428.68,413.01,418.85,418.89,-0.93,-0.222,5662412
2017/4/25,'600519,????,418.89,420.17,404.8,404.8,398.55,20.34,5.1035,7619271
2017/4/24,'600519,????,398.55,405,389,400.62,400.53,-1.98,-0.4943,5003797
2017/4/21,'600519,????,400.53,415.6,400,415,415.31,-14.78,-3.5588,4933292
2017/4/20,'600519,????,415.31,420.43,406.09,406.09,405.74,9.57,2.3587,5045768
2017/4/19,'600519,????,405.74,409.1,402.86,403,404.65,1.09,0.2694,3755011
2017/4/18,'600519,????,404.65,406.55,394.6,394.6,395.79,8.86,2.2386,4958100
2017/4/17,'600519,????,395.79,398.28,388.55,391,395.45,0.34,0.086,2879371
2017/4/14,'600519,????,395.45,399.88,395,399.43,398.39,-2.94,-0.738,2364656
2017/4/13,'600519,????,398.39,398.59,390.51,390.78,390.23,8.16,2.0911,4564835
2017/4/12,'600519,????,390.23,391,384.8,385.29,385.29,4.94,1.2822,2700291
2017/4/11,'600519,????,385.29,390.7,380.6,388.05,389.2,-3.91,-1.0046,4353072
2017/4/10,'600519,????,389.2,394,388,394,392.87,-3.67,-0.9342,2886948
2017/4/7,'600519,????,392.87,394,389.6,392.99,391.91,0.96,0.245,2409723
2017/4/6,'600519,????,391.91,393,386.63,389.01,389.66,2.25,0.5774,2885720
2017/4/5,'600519,????,389.66,394.99,385,385.66,386.36,3.3,0.8541,4078998
2017/3/31,'600519,????,386.36,388,384.18,386.2,386.14,0.22,0.057,2447422
2017/3/30,'600519,????,386.14,386.89,382.6,383,383.65,2.49,0.649,3161299
2017/3/29,'600519,????,383.65,385.8,379.9,381.01,380.26,3.39,0.8915,3729967
2017/3/28,'600519,????,380.26,381.15,376.66,379.95,378.82,1.44,0.3801,4118717
2017/3/27,'600519,????,378.82,389.26,378.39,386.03,386.82,-8,-2.0681,5369028
2017/3/24,'600519,????,386.82,393.22,385,392.32,389.79,-2.97,-0.7619,3328772
2017/3/23,'600519,????,389.79,393.99,386.6,392.03,394.48,-4.69,-1.1889,3450481
2017/3/22,'600519,????,394.48,394.6,385,390.53,394.01,0.47,0.1193,4553271
2017/3/21,'600519,????,394.01,396.5,386.5,386.55,386.41,7.6,1.9668,4846096
2017/3/20,'600519,????,386.41,386.71,378.88,380.5,378.48,7.93,2.0952,3154594
2017/3/17,'600519,????,378.48,384.45,373.1,373.1,374.77,3.71,0.9899,3470026
2017/3/16,'600519,????,374.77,378.3,372.8,376.56,374.68,0.09,0.024,2502260
2017/3/15,'600519,????,374.68,375.15,369.01,369.5,369.5,5.18,1.4019,2515526
2017/3/14,'600519,????,369.5,373.85,368.34,371.55,371.55,-2.05,-0.5517,2041649
2017/3/13,'600519,????,371.55,374.33,367.53,370.05,369.85,1.7,0.4596,2767432
2017/3/10,'600519,????,369.85,377,368.36,369.92,369.9,-0.05,-0.0135,4095105
2017/3/9,'600519,????,369.9,369.98,365.56,367,367.28,2.62,0.7134,2340606
2017/3/8,'600519,????,367.28,368.49,365.5,367.18,367.2,0.08,0.0218,1603770
2017/3/7,'600519,????,367.2,368.88,358.03,358.03,358.96,8.24,2.2955,4628698
2017/3/6,'600519,????,358.96,359.54,356.55,357.66,356.54,2.42,0.6787,2281884
2017/3/3,'600519,????,356.54,358.22,355,355,356.82,-0.28,-0.0785,1415355
2017/3/2,'600519,????,356.82,357,354.53,356.71,356.61,0.21,0.0589,2210362
2017/3/1,'600519,????,356.61,358.2,355,355.1,354.66,1.95,0.5498,2194420
2017/2/28,'600519,????,354.66,359.2,353.58,357,357.2,-2.54,-0.7111,2747351
2017/2/27,'600519,????,357.2,362.85,356.8,362.49,362.62,-5.42,-1.4947,2540046
2017/2/24,'600519,????,362.62,362.89,360.05,362,361.7,0.92,0.2544,1769278
2017/2/23,'600519,????,361.7,365.48,359.76,360.97,361.89,-0.19,-0.0525,2332806
2017/2/22,'600519,????,361.89,366.52,360,360.61,358.74,3.15,0.8781,3713031
2017/2/21,'600519,????,358.74,362.43,357.18,361.88,361.29,-2.55,-0.7058,2770577
2017/2/20,'600519,????,361.29,362.32,350.01,350.41,350.56,10.73,3.0608,6185340
2017/2/17,'600519,????,350.56,354.44,347.5,348.9,348.09,2.47,0.7096,2910234
2017/2/16,'600519,????,348.09,348.62,345.51,348.5,348.53,-0.44,-0.1262,1764230
2017/2/15,'600519,????,348.53,352.44,347.2,351.5,350.21,-1.68,-0.4797,2625696
2017/2/14,'600519,????,350.21,352.6,349.1,349.54,349.75,0.46,0.1315,2655868
2017/2/13,'600519,????,349.75,351.9,341.92,344,345.08,4.67,1.3533,5358790
2017/2/10,'600519,????,345.08,349.82,345,348.62,347.61,-2.53,-0.7278,2405659
2017/2/9,'600519,????,347.61,348.79,344.61,345,344.21,3.4,0.9878,2332438
2017/2/8,'600519,????,344.21,345.5,342.67,343.76,343.58,0.63,0.1834,1908854
2017/2/7,'600519,????,343.58,347.4,343.14,346.84,346.85,-3.27,-0.9428,2051983
2017/2/6,'600519,????,346.85,348.89,344.96,348.49,346.85,0,0,1568079
2017/2/3,'600519,????,346.85,349.18,345,346,344.42,2.43,0.7055,2093643
2017/1/26,'600519,????,344.42,348.8,341.3,348.14,347.63,-3.21,-0.9234,3782617
2017/1/25,'600519,????,347.63,349.98,346.2,349.98,350.31,-2.68,-0.765,2299036
2017/1/24,'600519,????,350.31,352.8,346.75,351.27,351.22,-0.91,-0.2591,2691458
2017/1/23,'600519,????,351.22,359.8,349.46,356.88,354.99,-3.77,-1.062,3258118
2017/1/20,'600519,????,354.99,357.4,353.03,354.9,354.72,0.27,0.0761,2134417
2017/1/19,'600519,????,354.72,358.48,351.7,355,355.08,-0.36,-0.1014,2852392
2017/1/18,'600519,????,355.08,356.77,347.21,348.88,349.13,5.95,1.7042,4600570
2017/1/17,'600519,????,349.13,351.5,342,342.6,341.47,7.66,2.2432,3518838
2017/1/16,'600519,????,341.47,344.8,338.8,344.13,344.87,-3.4,-0.9859,3685545
2017/1/13,'600519,????,344.87,347.39,343.88,346.98,347.05,-2.18,-0.6282,1828248
2017/1/12,'600519,????,347.05,347.4,344.51,346.55,345.45,1.6,0.4632,1777940
2017/1/11,'600519,????,345.45,348,343.5,348,349,-3.55,-1.0172,2359851
2017/1/10,'600519,????,349,352,346.6,348.45,348.51,0.49,0.1406,3172764
2017/1/9,'600519,????,348.51,352.88,346.54,347.8,350.76,-2.25,-0.6415,3540500
2017/1/6,'600519,????,350.76,359.78,346.1,346.64,346.74,4.02,1.1594,6809562
2017/1/5,'600519,????,346.74,351.45,345.44,350,351.91,-5.17,-1.4691,4170448
2017/1/4,'600519,????,351.91,352.17,334.6,334.62,334.56,17.35,5.1859,6525738
2017/1/3,'600519,????,334.56,337,332.81,334.28,334.15,0.41,0.1227,2076389
2016/12/30,'600519,????,334.15,335.29,326.61,326.61,327.31,6.84,2.0898,3468767
2016/12/29,'600519,????,327.31,327.87,323,324,323.72,3.59,1.109,2122512
2016/12/28,'600519,????,323.72,328,323.33,326.99,326.16,-2.44,-0.7481,1787811
2016/12/27,'600519,????,326.16,328.8,323.5,324.51,324.48,1.68,0.5178,2006229
2016/12/26,'600519,????,324.48,324.99,316.2,319.03,320.03,4.45,1.3905,2600143
2016/12/23,'600519,????,320.03,324.5,319.13,323.55,325.2,-5.17,-1.5898,3109555
2016/12/22,'600519,????,325.2,328.46,324.88,328,328.66,-3.46,-1.0528,1467813
2016/12/21,'600519,????,328.66,329.29,323.56,326.9,326.48,2.18,0.6677,2471124
2016/12/20,'600519,????,326.48,327,321.81,326.04,325.96,0.52,0.1595,3083159
2016/12/19,'600519,????,325.96,334.37,325.61,326,327.58,-1.62,-0.4945,3047187
2016/12/16,'600519,????,327.58,329.88,323.58,327,328.05,-0.47,-0.1433,2505126
2016/12/15,'600519,????,328.05,332.99,325.58,332.46,332.27,-4.22,-1.2701,3920275
2016/12/14,'600519,????,332.27,334.07,328.5,333,333.01,-0.74,-0.2222,3202902
2016/12/13,'600519,????,333.01,335,325.5,326.84,326.86,6.15,1.8815,4178000
2016/12/12,'600519,????,326.86,340,325.7,337.7,337.76,-10.9,-3.2271,5033244
2016/12/9,'600519,????,337.76,339.42,334.02,337.2,337.71,0.05,0.0148,3449559
2016/12/8,'600519,????,337.71,340,327,328.01,327.45,10.26,3.1333,5447578
2016/12/7,'600519,????,327.45,328.5,323.97,327.12,326.42,1.03,0.3155,2527174
2016/12/6,'600519,????,326.42,326.58,316.23,316.23,315.93,10.49,3.3204,3892309
2016/12/5,'600519,????,315.93,324.54,315.82,319.2,321.77,-5.84,-1.815,4206081
2016/12/2,'600519,????,321.77,323.2,319,321,321.02,0.75,0.2336,3062833
2016/12/1,'600519,????,321.02,324.59,318.68,320,319.08,1.94,0.608,2794182
2016/11/30,'600519,????,319.08,323.3,318.45,321.22,323.96,-4.88,-1.5064,2675237
2016/11/29,'600519,????,323.96,330.45,319.41,320.7,319.5,4.46,1.3959,5883062
2016/11/28,'600519,????,319.5,320.18,316.6,317.55,316.89,2.61,0.8236,4925301
2016/11/25,'600519,????,316.89,318,313.42,317.04,316.93,-0.04,-0.0126,2236967
2016/11/24,'600519,????,316.93,317,311.42,313.2,312.95,3.98,1.2718,3907870
2016/11/23,'600519,????,312.95,313,309.11,311,308.87,4.08,1.3209,3401504
2016/11/22,'600519,????,308.87,310.45,308.37,310.3,309.5,-0.63,-0.2036,2642427
2016/11/21,'600519,????,309.5,311.66,308.37,311.02,310,-0.5,-0.1613,2608384
2016/11/18,'600519,????,310,311.8,309.88,311.16,311.04,-1.04,-0.3344,1937769
2016/11/17,'600519,????,311.04,313,310.53,312.08,313.15,-2.11,-0.6738,1833776
2016/11/16,'600519,????,313.15,315.4,312,313.81,314.01,-0.86,-0.2739,1339981
2016/11/15,'600519,????,314.01,315.65,310.03,310.03,310.99,3.02,0.9711,2447055
2016/11/14,'600519,????,310.99,315.87,309.99,315.55,315.08,-4.09,-1.2981,3992049
2016/11/11,'600519,????,315.08,318.3,314.8,317.99,319.13,-4.05,-1.2691,3590265
2016/11/10,'600519,????,319.13,321,317.73,319.1,316.81,2.32,0.7323,1780496
2016/11/9,'600519,????,316.81,321.97,313.8,320,320,-3.19,-0.9969,3000449
2016/11/8,'600519,????,320,322.18,315.68,316.5,315.33,4.67,1.481,3419383
2016/11/7,'600519,????,315.33,317,313.2,315,314.82,0.51,0.162,1604780
2016/11/4,'600519,????,314.82,318.25,313.98,315.99,315.86,-1.04,-0.3293,2061927
2016/11/3,'600519,????,315.86,316.46,314.15,315,315.18,0.68,0.2157,1869081
2016/11/2,'600519,????,315.18,317.16,313.68,316.09,316.68,-1.5,-0.4737,2063642
2016/11/1,'600519,????,316.68,319,315.55,317.95,317.95,-1.27,-0.3994,1951239
2016/10/31,'600519,????,317.95,322.8,316.8,319,317.05,0.9,0.2839,4359610
2016/10/28,'600519,????,317.05,318.43,314,317.5,316.87,0.18,0.0568,2013733
2016/10/27,'600519,????,316.87,318.22,311.01,312.99,313.68,3.19,1.017,3295162
2016/10/26,'600519,????,313.68,318.31,311.65,313,312.94,0.74,0.2365,4681307
2016/10/25,'600519,????,312.94,313,307.39,307.39,306.93,6.01,1.9581,4376239
2016/10/24,'600519,????,306.93,307,302.6,302.6,304.19,2.74,0.9008,2624652
2016/10/21,'600519,????,304.19,305.48,302.59,305.08,305.48,-1.29,-0.4223,1148332
2016/10/20,'600519,????,305.48,307.39,304.8,307.39,306.45,-0.97,-0.3165,1407992
2016/10/19,'600519,????,306.45,308.75,305.1,308.5,307.16,-0.71,-0.2311,1412328
2016/10/18,'600519,????,307.16,308.5,302,302.5,302.45,4.71,1.5573,3038931
2016/10/17,'600519,????,302.45,305.5,301.5,305.45,305.6,-3.15,-1.0308,1895703
2016/10/14,'600519,????,305.6,306,303.2,303.47,303.89,1.71,0.5627,1269092
2016/10/13,'600519,????,303.89,306.94,303.51,306.8,305.82,-1.93,-0.6311,1614398
2016/10/12,'600519,????,305.82,308.5,304.9,308.5,308.92,-3.1,-1.0035,1928602
2016/10/11,'600519,????,308.92,309,303,304,302.96,5.96,1.9673,4173675
2016/10/10,'600519,????,302.96,303.86,298.51,298.51,297.91,5.05,1.6951,2110362
2016/9/30,'600519,????,297.91,299.63,290,290,290.98,6.93,2.3816,2960350
2016/9/29,'600519,????,290.98,293,287.85,287.85,288.41,2.57,0.8911,2370569
2016/9/28,'600519,????,288.41,291.79,287.56,291.79,291.17,-2.76,-0.9479,2236001
2016/9/27,'600519,????,291.17,291.98,288.76,288.88,288.73,2.44,0.8451,1791582
2016/9/26,'600519,????,288.73,297.01,288.55,297,297.68,-8.95,-3.0066,3717608
2016/9/23,'600519,????,297.68,298.95,295.4,297.02,296.98,0.7,0.2357,1267190
2016/9/22,'600519,????,296.98,299.98,294.01,294.3,294.05,2.93,0.9964,2960617
2016/9/21,'600519,????,294.05,295.39,289.11,295.06,294.96,-0.91,-0.3085,3903723
2016/9/20,'600519,????,294.96,300.8,294,300.78,300.13,-5.17,-1.7226,3489260
2016/9/19,'600519,????,300.13,301.57,299.88,300.05,299.57,0.56,0.1869,1285210
2016/9/14,'600519,????,299.57,302.2,298.01,300.1,300.43,-0.86,-0.2863,1852765
2016/9/13,'600519,????,300.43,300.97,299.3,299.95,298.06,2.37,0.7951,1625588
2016/9/12,'600519,????,298.06,304,297.77,302,304.63,-6.57,-2.1567,3823881
2016/9/9,'600519,????,304.63,306.86,304,306.65,305.82,-1.19,-0.3891,1622251
2016/9/8,'600519,????,305.82,306.5,304.41,305.21,306.6,-0.78,-0.2544,1670578
2016/9/7,'600519,????,306.6,309.68,305.5,309.68,309.94,-3.34,-1.0776,2964515
2016/9/6,'600519,????,309.94,310.36,308.35,308.5,308.5,1.44,0.4668,2062583
2016/9/5,'600519,????,308.5,309,305.81,306.2,305.78,2.72,0.8895,1913870
2016/9/2,'600519,????,305.78,309.45,304.88,308,308.71,-2.93,-0.9491,1857224
2016/9/1,'600519,????,308.71,312,308.25,309.7,310.19,-1.48,-0.4771,1718597
2016/8/31,'600519,????,310.19,310.76,305.54,306.7,305.86,4.33,1.4157,4040144
2016/8/30,'600519,????,305.86,308.5,304.67,307,307.53,-1.67,-0.543,2117052
2016/8/29,'600519,????,307.53,308.8,305.2,308,301.45,6.08,2.0169,3805557
2016/8/26,'600519,????,301.45,304.55,300.4,303.14,303.01,-1.56,-0.5148,2143645
2016/8/25,'600519,????,303.01,305.38,300.07,305.2,305.28,-2.27,-0.7436,2536258
2016/8/24,'600519,????,305.28,307.49,303.83,307.02,306.88,-1.6,-0.5214,2277942
2016/8/23,'600519,????,306.88,309.04,305.8,307.33,307.32,-0.44,-0.1432,1991426
2016/8/22,'600519,????,307.32,309.58,306,306.13,306.48,0.84,0.2741,2081270
2016/8/19,'600519,????,306.48,307.45,304.8,305.8,306.43,0.05,0.0163,1914091
2016/8/18,'600519,????,306.43,309.65,305.13,307.95,308.16,-1.73,-0.5614,3100599
2016/8/17,'600519,????,308.16,310.97,306.5,309.6,309.52,-1.36,-0.4394,4375406
2016/8/16,'600519,????,309.52,322.48,308,322,318.78,-9.26,-2.9048,8837869
2016/8/15,'600519,????,318.78,321.69,314.15,315.8,316.97,1.81,0.571,3411013
2016/8/12,'600519,????,316.97,317.4,314.01,317.4,316.77,0.2,0.0631,2335283
2016/8/11,'600519,????,316.77,321.57,314.01,314.38,313.81,2.96,0.9432,3193972
2016/8/10,'600519,????,313.81,316.5,313.33,315.05,315.75,-1.94,-0.6144,2094471
2016/8/9,'600519,????,315.75,317.67,306.42,308.17,308.1,7.65,2.483,3928967
2016/8/8,'600519,????,308.1,308.3,303.06,306.15,305.93,2.17,0.7093,2200740
2016/8/5,'600519,????,305.93,308.37,305.03,306.49,306.3,-0.37,-0.1208,2030848
2016/8/4,'600519,????,306.3,308.33,304.22,306.85,306.82,-0.52,-0.1695,2179364
2016/8/3,'600519,????,306.82,307.9,304.15,307,306.21,0.61,0.1992,2403907
2016/8/2,'600519,????,306.21,310.5,302.85,307.25,306.96,-0.75,-0.2443,2654142
2016/8/1,'600519,????,306.96,313.95,305,313,313.15,-6.19,-1.9767,3170185
2016/7/29,'600519,????,313.15,318.88,313,315.08,316.05,-2.9,-0.9176,2900737
